original_field,original_value,translated_field,translated_value
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0877', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0878', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0879', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x087a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x087b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x087c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x087d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x087e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x087f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0880', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0881', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0882', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0883', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0884', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0885', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0886', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0887', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0888', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0889', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x088a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x088b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x088c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x088d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x088e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x088f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0890', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0891', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0892', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0893', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0894', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0895', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0896', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0897', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0935', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0936', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0937', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0938', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0939', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x093a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x093b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x093c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x093d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x093e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x093f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0940', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0941', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0942', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0943', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0944', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0945', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0946', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0947', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0948', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0949', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x094a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x094b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x094c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x094d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x094e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x094f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0950', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0951', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0952', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0953', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0954', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0955', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0956', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0957', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0958', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0959', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x095a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x095b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x095c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x095d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x095e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x095f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0960', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0961', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0962', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0963', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0964', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0965', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0966', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0967', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0968', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0969', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x096a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x096b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x096c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x096d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x096e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x096f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0970', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0971', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0972', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0973', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0974', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0975', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0976', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0977', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0978', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0979', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x097a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x097b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x097c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x097d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x097e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x097f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0980', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0981', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0982', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0983', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0984', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0985', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0986', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0987', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0988', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0989', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x098a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x098b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x098c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x098d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x098e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x098f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0990', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0991', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0992', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0993', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0994', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0995', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0996', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0997', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0998', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x0999', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x099a', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x099b', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x099c', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x099d', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x099e', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x099f', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09a0', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09a1', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09a2', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09a3', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09a4', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09a5', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09a6', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09a7', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09a8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09a9', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09aa', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09ab', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09ac', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09ad', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09ae', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09af', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09b0', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09b1', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09b2', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09b3', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09b4', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09b5', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09b6', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09b7', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09b8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09b9', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09ba', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09bb', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09bc', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09bd', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09be', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09bf', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09c0', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09c1', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09c2', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09c3', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09c4', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09c5', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09c6', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09c7', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09c8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09c9', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09ca', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09cb', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09cc', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09cd', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09ce', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09cf', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09d0', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09d1', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09d2', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09d3', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09d4', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09d5', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09d6', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09d7', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09d8', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09d9', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09da', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09db', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09dc', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09dd', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09de', '0x0000'], 'type': 'ODBC'}]}",,
ULink,"{'32047': [{'size': 8, 'raw': ['0x1003', '0x7d2f', '0x09df', '0x0000'], 'type': 'ODBC'}]}",,
