id,x,y,elevation
32553,581525.75,2323369.52,7.24
32554,581425.33,2323359.17,7.13
32555,581389.68,2323358.35,7.11
32556,581359.52,2323371.6459999997,7.5
32557,581499.651,2323494.259,6.38
32558,581478.405,2323522.916,6.35
32559,581524.93,2323540.4299999997,7.88
32560,581545.763,2323537.222,5.54
32561,581593.044,2323537.6500000004,6.7
32562,581645.48,2323521.35,7.12
32563,581583.71,2323452.9299999997,6.58
32564,581678.95,2323479.37,6.61
32565,581626.43,2323489.1799999997,6.17
32566,581589.97,2323498.7199999997,8.17
32567,581718.909,2323569.682,6.11
32568,581754.06,2323503.9000000004,6.63
32569,581728.48,2323475.83,7.24
32570,581665.0700000001,2323453.75,7.29
32571,581687.778,2323520.4189999998,6.25
32572,581663.852,2323559.3940000003,6.42
32573,581764.4,2323586.2199999997,6.38
32574,581697.499,2323611.341,6.42
32575,581612.01,2323631.73,5.78
32576,581642.301,2323667.6289999997,6.46
32577,581688.47,2323546.1500000004,7.24
32578,581681.5700000001,2323726.105,6.43
32579,581649.83,2323730.95,6.64
32580,581619.63,2323731.2199999997,6.63
32581,581599.22,2323757.66,6.71
32582,581720.86,2323676.98,6.98
32583,581802.5,2323694.7,6.99
32584,581747.8,2323706.69,6.99
32585,581750.25,2323765.56,6.76
32586,581773.65,2323607.48,6.54
32587,581844.95,2323603.3710000003,6.3
32588,581853.38,2323572.04,6.5
32589,581820.18,2323578.8600000003,6.33
32590,581904.54,2323658.99,6.0
32591,581848.76,2323683.79,6.57
32592,581816.92,2323629.01,6.42
32593,581787.887,2323595.233,6.78
32594,581875.15,2323562.77,6.62
32595,581916.773,2323554.17,6.76
32596,581969.071,2323592.334,1.49
32597,581929.58,2323484.55,6.58
32598,581879.23,2323476.64,6.78
32599,581905.36,2323466.01,6.51
32600,581974.185,2323479.9220000003,6.6
32601,581967.106,2323467.457,6.83
32602,581992.44,2323526.52,6.32
32603,581856.65,2323440.94,6.58
32604,581817.73,2323420.77,6.62
32605,581768.75,2323401.14,6.63
32606,581812.29,2323439.3,7.21
32607,581763.04,2323471.74,2.75
32608,581699.63,2323449.1100000003,5.35
32609,581657.45,2323436.0300000003,6.53
32610,581732.56,2323421.04,4.84
32611,581813.93,2323471.74,7.16
32612,581658.0,2323397.05,6.91
32613,581588.06,2323417.77,7.19
32614,581591.87,2323383.1500000004,7.21
32615,581585.562,2323404.14,7.37
32616,581738.28,2323389.9699999997,6.65
32617,581767.12,2323342.54,7.16
32618,581663.98,2323324.01,6.31
32619,581652.83,2323362.71,6.42
32620,581521.67,2323334.91,6.64
32621,581584.8,2323359.98,7.13
32622,581459.89,2323347.45,7.26
32623,581523.108,2323306.199,6.45
32624,581582.08,2323313.1,6.53
32625,581541.53,2323267.8600000003,6.5
32626,581458.915,2323327.577,6.63
32627,581390.5,2323326.73,6.63
32628,581340.315,2323296.5719999997,5.06
32629,581396.22,2323276.85,5.09
32630,581293.9,2323329.19,6.4
32631,581308.3200000001,2323287.21,4.71
32632,581336.08,2323223.16,5.32
32633,581362.74,2323255.8600000003,5.41
32634,581327.1,2323247.69,4.95
32635,581416.63,2323216.34,5.29
32636,581255.53,2323172.73,7.17
32637,581315.94,2323149.29,6.81
32638,581383.7,2323107.04,8.01
32639,581331.312,2323125.316,7.33
32640,581306.896,2323078.944,6.83
32641,581254.44,2323138.66,6.67
32642,581399.558,2323079.817,7.45
32643,581342.06,2323046.81,6.72
32644,581258.25,2323058.8,6.63
32645,581303.42,2323044.63,6.94
32646,581285.19,2323114.95,6.7
32647,581449.8200000001,2323084.1500000004,7.36
32648,581493.09,2323077.6100000003,10.85
32649,581490.37,2323125.85,10.45
32650,581519.76,2323105.13,11.16
32651,581537.17,2323153.38,5.19
32652,581459.62,2323179.54,5.49
32653,581432.95,2323142.2,5.93
32654,581571.19,2323144.9299999997,5.26
32655,581577.45,2323066.98,9.27
32656,581643.85,2323103.77,5.46
32657,581664.29,2323049.992,5.71
32658,581633.23,2323055.5300000003,6.28
32659,581686.5700000001,2323133.48,4.67
32660,581737.46,2323176.8200000003,3.99
32661,581888.047,2323259.955,4.89
32662,581608.47,2323150.9299999997,5.95
32663,581531.46,2323220.4299999997,4.82
32664,581492.0,2323244.96,4.37
32665,581818.01,2323276.0300000003,7.58
32666,581873.52,2323202.44,7.91
32667,581812.02,2323205.17,9.71
32668,581910.53,2323151.2,7.26
32669,581952.98,2323171.37,7.99
32670,581987.27,2323117.94,7.24
32671,581880.59,2323084.69,4.12
32672,581909.44,2323318.01,9.97
32673,581821.8200000001,2323320.73,8.07
32674,582004.14,2323226.4299999997,12.05
32675,581962.78,2323259.13,9.89
32676,582019.38,2323137.02,9.36
32677,582164.717,2323253.781,6.37
32678,582069.284,2323275.874,8.66
32679,582109.142,2323248.77,6.67
32680,582115.5819999999,2323325.448,6.94
32681,582259.042,2323325.704,6.34
32682,582201.16,2323113.04,6.23
32683,582086.3200000001,2323097.77,6.89
32684,582126.05,2323080.88,6.91
32685,582166.87,2323054.16,7.08
32686,582241.199,2323089.726,6.04
32687,582236.119,2323073.753,5.96
32688,582197.35,2323156.457,6.32
32689,582292.772,2323285.414,6.11
32690,582208.796,2323293.0949999997,6.37
32691,582151.04,2323273.273,6.37
32692,582107.55,2323278.21,7.01
32693,582190.772,2323391.9850000003,6.48
32694,582153.412,2323366.402,6.59
32695,582105.64,2323358.299,6.93
32696,582275.106,2323459.804,6.58
32697,582222.419,2323422.528,6.5
32698,582181.263,2323470.742,6.76
32699,582187.01,2323436.0300000003,6.99
32700,582160.88,2323472.83,7.34
32701,582132.04,2323454.29,7.34
32702,582062.602,2323427.657,6.98
32703,582082.24,2323463.01,7.59
32704,582117.34,2323481.55,7.58
32705,582133.299,2323503.35,7.59
32706,582046.849,2323450.277,6.9
32707,582066.18,2323401.14,7.27
32708,582077.276,2323363.466,6.92
32709,582027.54,2323317.74,11.47
32710,581983.19,2323342.81,11.87
32711,581907.26,2323394.06,10.14
32712,581930.697,2323459.42,6.61
32713,581841.95,2323408.37,6.99
32714,582177.76,2323666.08,6.05
32715,582160.34,2323621.38,5.02
32716,582123.88,2323649.7199999997,6.18
32717,582084.69,2323700.9699999997,6.1
32718,582264.937,2323558.859,5.96
32719,582275.18,2323512.35,6.67
32720,582100.47,2323563.05,6.71
32721,582158.786,2323591.4510000004,5.8
32722,582189.907,2323557.069,6.22
32723,582123.6,2323519.98,6.92
32724,582057.75,2323540.7,6.62
32725,582063.501,2323524.265,6.67
32726,582052.31,2323496.81,7.08
32727,582007.747,2323501.065,6.74
32728,582029.594,2323472.637,6.85
32729,582108.91,2323610.4699999997,5.36
32730,582005.924,2323441.966,6.88
32731,582226.74,2323712.14,6.15
32732,582171.77,2323785.74,6.22
32733,582133.571,2323694.103,6.38
32734,582264.84,2323836.4299999997,5.34
32735,582288.674,2323781.531,5.22
32736,582265.38,2323645.64,5.97
32737,582264.299,2323712.5209999997,5.07
32738,582225.46,2323622.933,5.99
32739,582197.845,2323748.679,6.53
32740,582099.892,2323858.094,5.77
32741,582183.47,2323862.33,5.65
32742,582198.669,2323881.927,5.54
32743,582245.209,2323883.1550000003,5.6
32744,582286.519,2323924.497,5.86
32745,582186.156,2323921.673,5.96
32746,582142.799,2323963.13,5.85
32747,582113.81,2323924.48,5.69
32748,582149.959,2323880.466,5.56
32749,582063.79,2323895.842,5.83
32750,582074.89,2323804.0,5.65
32751,582048.079,2323853.4220000003,5.76
32752,582062.1,2323713.7800000003,5.17
32753,582023.678,2323705.6,5.58
32754,582043.87,2323735.04,5.87
32755,581962.105,2323706.847,5.75
32756,581929.74,2323733.2539999997,6.12
32757,581991.152,2323766.153,5.55
32758,581966.169,2323821.193,5.54
32759,582010.7,2323850.8200000003,6.09
32760,581994.61,2323813.27,5.56
32761,582023.682,2323837.59,6.12
32762,582021.01,2323815.1799999997,5.74
32763,582013.49,2323666.484,5.64
32764,581951.35,2323620.02,6.01
32765,581898.28,2323582.6799999997,6.44
32766,581861.41,2323590.0250000004,6.72
32767,581953.25,2323601.21,6.76
32768,582002.23,2323640.73,6.45
32769,582054.48,2323679.16,6.12
32770,582049.297,2323636.123,6.71
32771,581852.363,2323722.018,6.46
32772,581816.813,2323775.475,6.4
32773,581800.85,2323777.483,6.43
32774,581889.501,2323763.073,6.16
32775,581953.52,2323788.46,6.83
32776,581878.216,2323821.601,6.13
32777,581824.021,2323850.4639999997,6.5
32778,581828.852,2323840.232,6.46
32779,581926.328,2323873.295,5.88
32780,581817.46,2323881.41,6.79
32781,581829.16,2323928.56,6.66
32782,581857.19,2323907.0300000003,6.72
32783,581980.19,2323864.51,5.78
32784,581966.04,2323897.2199999997,6.0
32785,581956.648,2323917.429,6.2
32786,582008.768,2323903.133,5.93
32787,582027.084,2323773.8600000003,5.84
32788,581998.15,2323742.13,5.68
32789,581941.01,2323648.09,6.1
32790,581721.687,2323861.429,6.74
32791,581718.02,2323902.281,6.53
32792,581800.31,2323923.9299999997,6.62
32793,581689.737,2323937.642,6.53
32794,581653.09,2323987.17,6.55
32795,581726.5700000001,2323972.99,6.77
32796,581762.76,2323911.12,6.76
32797,581868.752,2324009.2630000003,6.22
32798,581828.94,2323997.9510000004,6.19
32799,581760.159,2324088.7800000003,6.33
32800,581666.223,2324096.255,6.48
32801,581684.394,2324096.154,6.44
32802,581684.12,2324144.71,6.57
32803,581821.0,2324085.84,6.51
32804,581824.166,2324134.8370000003,5.97
32805,581909.98,2324113.09,5.93
32806,581982.333,2324147.424,6.26
32807,581944.547,2324068.918,5.92
32808,581877.773,2324066.236,5.95
32809,581915.923,2324016.381,5.93
32810,581974.47,2324036.23,5.99
32811,581968.27,2323960.584,5.99
32812,582092.03,2324022.33,5.75
32813,582070.26,2323983.08,5.69
32814,582143.73,2324056.13,5.97
32815,582276.52,2324067.804,5.91
32816,582182.823,2323994.415,6.03
32817,582279.025,2324092.022,6.36
32818,582256.94,2324142.26,6.54
32819,582123.33,2324103.01,6.03
32820,582012.816,2324112.193,6.19
32821,581931.382,2324119.526,6.44
32822,581744.905,2324002.7139999997,6.59
32823,581681.67,2324032.69,6.51
32824,581546.781,2323758.6689999998,6.11
32825,581592.41,2323697.7,6.38
32826,581512.441,2323715.107,6.03
32827,581469.749,2323727.634,6.48
32828,581472.13,2323681.62,6.23
32829,581570.301,2323639.2939999998,6.24
32830,581552.68,2323664.7199999997,6.11
32831,582064.586,2324153.367,5.98
32832,582243.524,2323544.533,6.67
32833,582196.66,2323523.584,6.34
32834,582252.12,2323141.4680000003,6.16
32835,582273.27,2323105.13,6.07
32836,582285.52,2323619.2,5.89
32837,582288.362,2323540.1689999998,5.89
32838,582230.709,2323777.498,6.45
32839,581356.25,2323398.188,7.07
32840,581782.515,2323981.673,6.46
32841,581725.683,2324092.903,6.4
32842,581885.564,2323968.026,6.4
32843,581835.959,2324036.8260000004,6.33
32844,581788.81,2324140.2520000003,6.45
32845,582084.91,2324070.772,5.79
32846,582032.058,2324031.109,5.86
32847,581851.187,2323790.3710000003,6.11
32848,581250.765,2323231.755,5.26
32849,581367.9839999999,2323169.031,5.46
32850,581675.099,2323267.159,6.67
32851,581825.5700000001,2323114.8200000003,5.36
32852,582149.968,2324164.6799999997,6.03
32853,582168.494,2324146.185,6.04
32854,581615.759,2323249.099,5.26
32855,581753.925,2323230.944,5.26
32856,581746.199,2323314.2800000003,5.26
32857,581281.816,2323190.461,5.46
32858,581463.66,2323278.558,5.46
32859,582214.367,2323221.585,6.07
32860,582249.395,2323053.713,6.89
32861,582006.187,2323053.054,6.91
32862,582081.091,2323193.573,9.36
32863,581851.849,2324174.085,5.97
32864,581512.587,2324073.79,12.43
32865,582754.49,2324187.058,6.08
32866,582338.2,2324196.77,6.53
32867,582418.634,2324181.25,5.83
32868,582527.74,2324194.6950000003,5.32
32869,582968.039,2324195.42,6.08
32870,582950.65,2324193.26,6.25
32871,582875.86,2324198.3,6.04
32872,583039.181,2324189.865,5.89
32873,582308.92,2323055.8,6.03
32874,582308.37,2323190.45,6.04
32875,582312.73,2323359.44,5.92
32876,582304.56,2323425.95,6.12
32877,582319.8,2323490.81,6.0
32878,582312.46,2323657.08,6.62
32879,582301.276,2323731.955,5.98
32880,582306.3470000001,2323865.262,5.49
32881,582413.8910000001,2324158.838,5.85
32882,582373.756,2324134.9790000003,6.71
32883,582453.338,2324138.018,5.78
32884,582471.946,2324170.6629999997,5.61
32885,582570.16,2324169.7800000003,5.45
32886,582485.743,2324082.774,5.8
32887,582504.807,2324101.323,5.44
32888,582566.762,2324114.477,5.64
32889,582543.493,2324142.2709999997,5.48
32890,582446.88,2324027.23,5.96
32891,582490.923,2324047.096,5.64
32892,582534.535,2324071.46,5.75
32893,582498.035,2323967.139,6.16
32894,582535.727,2323966.094,6.28
32895,582418.716,2323987.486,5.76
32896,582343.4890000001,2324033.7460000003,6.16
32897,582436.572,2324076.816,6.28
32898,582314.6680000001,2324017.001,5.96
32899,582345.773,2323976.6059999997,5.98
32900,582321.962,2324063.515,6.26
32901,582347.393,2323941.02,5.9
32902,582386.75,2323920.66,5.62
32903,582406.966,2324033.777,6.13
32904,582371.78,2324003.79,6.91
32905,582350.327,2323893.219,5.59
32906,582330.895,2323834.086,5.45
32907,582421.103,2323906.115,5.54
32908,582539.171,2323907.444,6.88
32909,582600.558,2323943.767,5.83
32910,582489.084,2323887.256,6.91
32911,582484.98,2323844.88,6.91
32912,582439.27,2323855.51,7.08
32913,582399.26,2323863.69,6.23
32914,582462.12,2323911.12,6.13
32915,582436.265,2323808.372,7.09
32916,582394.09,2323824.537,7.64
32917,582359.301,2323803.823,6.37
32918,582402.8,2323785.74,7.11
32919,582410.96,2323738.58,6.78
32920,582374.77,2323758.75,7.06
32921,582343.48,2323714.3200000003,6.7
32922,582339.323,2323755.955,6.7
32923,582348.013,2323676.772,6.7
32924,582392.73,2323699.88,6.27
32925,582402.26,2323636.64,7.04
32926,582325.839,2323621.332,6.64
32927,582363.62,2323644.54,6.78
32928,582363.0700000001,2323595.48,6.84
32929,582418.04,2323574.77,6.82
32930,582341.03,2323535.2460000003,5.77
32931,582371.23,2323555.96,6.57
32932,582342.2390000001,2323463.889,5.96
32933,582539.264,2323631.165,6.32
32934,582419.4,2323495.1799999997,6.91
32935,582372.363,2323423.713,5.9
32936,582338.85,2323389.9699999997,6.1
32937,582405.535,2323452.348,5.8
32938,582498.483,2323333.239,5.73
32939,582455.272,2323390.515,5.81
32940,582435.856,2323339.875,5.85
32941,582467.612,2323297.238,5.78
32942,582547.407,2323278.597,5.68
32943,582524.564,2323225.182,5.81
32944,582418.12,2323259.625,6.07
32945,582437.568,2323274.952,5.99
32946,582373.14,2323286.66,6.32
32947,582309.305,2323300.96,6.19
32948,582380.336,2323348.1969999997,6.06
32949,582360.35,2323244.69,6.18
32950,582369.33,2323180.3600000003,6.0
32951,582406.667,2323176.819,6.05
32952,582447.572,2323150.615,6.29
32953,582508.05,2323183.3260000004,6.25
32954,582393.581,2323142.8090000004,6.14
32955,582335.86,2323161.83,6.12
32956,582390.963,2323116.39,6.25
32957,582379.811,2323054.7180000003,6.22
32958,582433.28,2323064.79,6.27
32959,582456.881,2323102.373,6.23
32960,582353.55,2323063.4299999997,6.21
32961,582472.46,2323069.1500000004,6.12
32962,582482.245,2323105.978,6.25
32963,582522.26,2323066.7,6.29
32964,582515.018,2323103.17,6.26
32965,582555.346,2323130.585,6.19
32966,582535.87,2323136.75,6.32
32967,582582.518,2323052.656,5.9
32968,582621.848,2323068.824,5.96
32969,582610.452,2323092.541,5.88
32970,582584.493,2323150.171,5.83
32971,582775.644,2323062.248,6.64
32972,582822.53,2323105.1380000003,5.78
32973,582787.746,2323128.662,6.38
32974,582811.059,2323155.143,6.34
32975,582740.78,2323085.5,6.38
32976,582723.415,2323139.8,6.25
32977,582864.339,2323106.92,6.65
32978,582985.121,2323058.571,5.88
32979,582967.824,2323076.973,6.11
32980,583028.769,2323060.0889999997,6.45
32981,583102.52,2323106.444,5.94
32982,583204.292,2323129.749,5.75
32983,583197.563,2323056.5379999997,5.81
32984,583096.167,2323055.387,5.89
32985,583257.035,2323058.858,5.78
32986,583290.088,2323061.415,5.94
32987,583369.881,2323095.823,6.2
32988,583261.716,2323108.0949999997,6.02
32989,583282.8859999999,2323247.454,5.8
32990,583374.9839999999,2323305.029,5.95
32991,583270.04,2323277.3880000003,6.18
32992,583338.432,2323378.891,5.71
32993,583374.925,2323381.617,5.95
32994,583359.23,2323442.289,6.16
32995,583227.014,2323327.2920000004,6.16
32996,583280.2339999999,2323371.707,5.84
32997,583209.93,2323292.38,6.19
32998,583200.151,2323323.386,6.02
32999,583212.92,2323204.0700000003,6.34
33000,583195.9569999999,2323251.3370000003,6.58
33001,583140.341,2323216.116,5.66
33002,583089.227,2323168.7709999997,5.7
33003,583007.802,2323234.357,5.28
33004,582908.602,2323257.426,5.58
33005,583077.041,2323250.2690000003,5.68
33006,583076.86,2323212.25,5.62
33007,583117.085,2323241.635,5.48
33008,583153.843,2323341.159,5.57
33009,583176.633,2323387.899,6.32
33010,583062.527,2323443.31,5.91
33011,583304.506,2323515.23,5.98
33012,583334.491,2323606.42,6.09
33013,583289.245,2323612.442,5.91
33014,583230.928,2323569.029,5.93
33015,583367.075,2323674.1859999998,5.88
33016,583289.192,2323651.5360000003,6.11
33017,583335.38,2323670.16,5.79
33018,583227.005,2323599.082,6.0
33019,583247.49,2323718.14,5.94
33020,583273.61,2323741.58,5.92
33021,583288.37,2323715.751,6.12
33022,583280.69,2323687.6100000003,6.16
33023,583220.8200000001,2323933.4699999997,6.54
33024,583299.647,2323900.255,5.94
33025,583368.966,2323944.734,6.08
33026,583312.066,2323961.352,6.13
33027,583332.564,2323912.963,6.25
33028,583295.441,2324023.7309999997,6.09
33029,583234.021,2323990.452,6.04
33030,583229.476,2324093.074,6.43
33031,583214.831,2324108.855,6.23
33032,583180.449,2324043.745,6.09
33033,583223.424,2324065.766,6.34
33034,583238.094,2324017.472,6.32
33035,583270.664,2324050.1059999997,6.61
33036,583172.5970000001,2324075.033,6.3
33037,583184.209,2323978.5810000002,6.55
33038,583232.144,2323967.239,6.36
33039,583138.771,2323981.16,6.61
33040,583132.38,2324046.31,6.65
33041,583096.45,2324037.389,6.53
33042,583091.56,2323998.33,6.59
33043,583103.8,2323976.5300000003,6.62
33044,583157.68,2323924.74,6.58
33045,583142.44,2323880.04,6.5
33046,583156.208,2323859.868,6.05
33047,583082.85,2323848.9699999997,6.28
33048,583043.833,2323845.938,6.2
33049,583024.409,2323887.4469999997,6.41
33050,582984.095,2323852.088,6.56
33051,582990.02,2323813.81,6.55
33052,582989.112,2323791.273,6.62
33053,583028.97,2323817.35,6.55
33054,582978.35,2323754.66,6.47
33055,583171.902,2323521.098,5.91
33056,583099.348,2323649.091,6.91
33057,583066.764,2323635.618,6.8
33058,583034.276,2323615.122,6.01
33059,583017.27,2323625.221,6.15
33060,583052.64,2323547.51,6.29
33061,583088.02,2323484.27,5.94
33062,582935.533,2323483.846,6.05
33063,582902.245,2323550.537,5.99
33064,582922.02,2323356.16,6.45
33065,583004.99,2323314.014,5.48
33066,583054.27,2323301.92,6.12
33067,582994.11,2323353.804,5.41
33068,582936.045,2323287.747,5.59
33069,582962.02,2323260.2199999997,5.41
33070,582926.65,2323224.24,5.9
33071,582893.45,2323321.55,5.99
33072,582832.073,2323333.282,7.11
33073,582907.6,2323386.14,6.38
33074,582929.144,2323436.191,6.21
33075,583004.75,2323517.52,6.25
33076,582816.98,2323584.5700000003,6.82
33077,582829.5,2323523.52,6.63
33078,582686.331,2323428.325,7.3
33079,582704.3200000001,2323401.41,6.08
33080,582615.435,2323383.687,7.15
33081,582675.901,2323270.813,6.1
33082,582546.49,2323594.9299999997,7.48
33083,582680.017,2323662.156,7.26
33084,582493.295,2323705.351,6.51
33085,582544.31,2323691.42,7.54
33086,582477.37,2323626.0,6.46
33087,582458.477,2323711.3789999997,7.69
33088,582507.3,2323810.26,6.63
33089,582537.0430000001,2323783.808,6.69
33090,582453.96,2323756.29,7.54
33091,582545.94,2323840.24,6.48
33092,582578.05,2323803.7199999997,6.59
33093,582599.28,2323852.24,6.1
33094,582649.35,2323776.46,7.21
33095,582627.04,2323802.08,6.99
33096,582571.785,2323768.558,7.34
33097,582594.38,2323701.23,7.57
33098,582565.53,2323731.2199999997,7.63
33099,582663.758,2323829.973,6.05
33100,582647.674,2323892.54,6.03
33101,582643.436,2323865.373,5.93
33102,582690.17,2323618.92,6.53
33103,582760.92,2323676.7,6.33
33104,582788.255,2323691.198,5.67
33105,582787.05,2323301.6500000004,7.02
33106,582706.022,2323351.744,6.28
33107,582662.064,2323190.282,6.09
33108,582769.682,2323216.307,6.0
33109,582811.967,2323210.7920000004,6.47
33110,582832.76,2323251.5,5.84
33111,582766.199,2323172.1969999997,6.16
33112,582711.94,2323152.2800000003,6.14
33113,582598.155,2323267.029,6.4
33114,582921.443,2323622.699,6.03
33115,582612.34,2323755.2,7.47
33116,582787.0,2323812.5190000003,6.12
33117,582819.427,2323758.758,6.16
33118,582843.65,2323724.13,6.06
33119,583069.51,2323900.75,6.59
33120,583019.44,2323924.74,6.59
33121,583030.216,2324011.284,6.38
33122,582865.42,2323944.91,6.73
33123,582898.379,2324029.3219999997,6.33
33124,582728.81,2323959.63,6.75
33125,582780.52,2323865.8600000003,6.68
33126,582719.02,2323832.6100000003,6.39
33127,582645.844,2323929.527,6.47
33128,582668.95,2323981.603,6.25
33129,582611.965,2324018.1890000002,6.67
33130,582710.521,2324092.42,6.76
33131,582592.817,2324049.776,5.73
33132,582641.09,2324098.222,5.76
33133,582718.397,2324019.2860000003,6.31
33134,582618.116,2324163.2460000003,5.6
33135,582899.16,2324105.7199999997,6.97
33136,582928.5970000001,2324164.067,6.07
33137,583016.538,2324075.709,6.37
33138,583074.111,2324133.221,5.93
33139,582989.442,2324002.045,6.66
33140,582904.316,2323819.139,6.05
33141,582876.3,2323756.84,6.11
33142,583170.2,2323459.74,6.54
33143,582766.474,2323648.402,7.87
33144,582621.095,2323605.688,7.5
33145,582447.98,2323463.55,6.88
33146,582474.396,2323680.2750000004,6.34
33147,582510.868,2323650.416,6.35
33148,582518.19,2323937.8200000003,6.2
33149,582560.875,2324005.349,5.85
33150,582645.14,2324198.378,5.29
33151,582678.999,2324083.899,6.58
33152,582727.18,2324153.1500000004,5.7
33153,582835.603,2324158.783,5.82
33154,582733.936,2324123.17,6.42
33155,582675.47,2324046.85,6.77
33156,582967.956,2324059.9699999997,7.63
33157,582920.201,2323936.182,6.66
33158,583067.88,2324085.0,6.5
33159,583095.635,2324063.563,6.24
33160,583093.447,2324159.3430000003,6.24
33161,583153.502,2324201.034,6.23
33162,583335.65,2324098.09,6.97
33163,583263.267,2324127.299,6.66
33164,583340.062,2324041.0190000003,6.35
33165,583189.652,2324015.1840000004,6.05
33166,583327.615,2323838.6,6.27
33167,583366.938,2323875.097,6.26
33168,583325.478,2323872.131,5.9
33169,583093.45,2323921.46,6.55
33170,583048.01,2323977.0700000003,6.52
33171,583072.23,2324018.77,6.75
33172,582956.392,2324021.33,7.2
33173,583018.08,2324021.77,6.62
33174,583002.131,2324116.692,6.46
33175,583008.55,2324162.41,6.49
33176,582920.638,2324066.199,7.41
33177,582917.93,2324180.6799999997,6.21
33178,582873.406,2324156.2800000003,6.05
33179,582832.316,2324189.973,6.02
33180,582866.401,2324070.165,6.33
33181,582878.226,2324008.51,6.72
33182,582925.506,2323995.54,6.37
33183,582914.233,2323909.1689999998,6.2
33184,582877.93,2323912.33,6.84
33185,582831.4,2323889.71,6.73
33186,583046.92,2323789.13,7.2
33187,583164.48,2323736.79,6.17
33188,583141.62,2323671.1,6.56
33189,583230.987,2323660.3619999997,6.08
33190,583285.529,2323557.636,6.45
33191,583250.158,2323303.95,6.14
33192,583144.041,2323241.607,6.46
33193,583174.525,2323210.307,6.47
33194,583237.89,2323255.848,6.36
33195,583375.174,2323249.656,6.09
33196,583335.253,2323139.2369999997,6.09
33197,583317.414,2323103.1210000003,6.15
33198,582907.612,2323103.4450000003,6.61
33199,582564.019,2323095.6689999998,6.45
33200,582319.151,2323137.503,6.06
33201,582469.39,2323223.08,6.4
33202,582319.9,2323277.882,6.2
33203,582499.559,2323256.957,5.77
33204,582390.19,2323310.87,6.3
33205,582418.456,2323294.571,5.99
33206,582402.412,2323278.466,5.99
33207,582947.88,2323574.2199999997,6.22
33208,582826.411,2323843.3940000003,6.09
33209,582896.833,2323849.881,6.55
33210,582841.991,2323787.066,6.17
33211,582466.99,2323977.293,6.19
33212,582601.233,2324134.454,5.51
33213,582708.824,2323890.963,6.56
33214,582788.237,2323939.533,6.7
33215,582945.774,2323766.912,6.04
33216,582971.764,2323898.741,6.9
33217,583371.726,2324132.832,6.54
33218,582956.273,2323818.2690000003,6.5
33219,583170.1410000001,2323706.54,6.23
33220,582715.741,2323695.9809999997,6.46
33221,582499.626,2323567.946,7.54
33222,582437.592,2323650.278,6.5
33223,582311.228,2323571.323,5.8
33224,582574.482,2323559.615,7.83
33225,582870.376,2323532.798,6.29
33226,583164.755,2323565.798,6.19
33227,583039.074,2323353.84,5.9
33228,582597.454,2323334.446,6.08
33229,582666.769,2323359.45,6.05
33230,582633.502,2323228.878,6.22
33231,582728.712,2323246.545,6.13
33232,582960.798,2323206.5949999997,5.38
33233,583006.649,2323280.2309999997,5.29
33234,582415.785,2323086.858,6.38
33235,582307.728,2323102.4170000004,6.07
33236,582619.744,2323569.183,7.58
33237,582883.233,2323501.045,6.36
33238,582516.415,2323761.978,6.73
33239,582941.156,2324104.426,7.2
33240,583183.177,2323893.966,6.28
33241,583350.204,2323228.55,6.36
33242,583338.176,2323192.132,6.36
33243,582458.909,2323529.959,7.87
33244,582340.2339999999,2324131.51,6.2
33245,582480.077,2324158.7800000003,5.52
33246,582507.365,2324160.122,5.41
33247,582359.823,2324107.751,6.2
33248,582394.33,2324073.975,6.28
33249,582612.937,2323924.132,5.82
33250,582396.478,2323383.882,5.92
33251,582610.43,2323120.12,5.81
33252,582671.084,2323103.369,6.01
33253,582693.156,2323119.918,5.92
33254,582691.898,2323079.367,5.92
33255,582782.409,2323081.136,5.74
33256,582849.776,2323128.523,5.83
33257,582883.283,2323079.466,6.68
33258,583080.509,2323079.691,5.92
33259,583241.897,2323086.267,5.74
33260,583230.06,2323191.81,5.7
33261,583078.494,2323298.892,5.62
33262,583267.574,2323439.312,5.85
33263,583307.563,2323461.6859999998,5.93
33264,583243.684,2323425.265,5.88
33265,583372.39,2323705.05,5.77
33266,583298.073,2323806.454,6.02
33267,583240.58,2323864.42,6.12
33268,583319.595,2323997.66,6.04
33269,583334.745,2324073.806,6.31
33270,583179.3200000001,2324145.79,6.13
33271,583126.092,2324098.937,6.01
33272,583123.588,2323815.7939999998,6.04
33273,583099.562,2323761.253,5.91
33274,583121.879,2323734.1500000004,5.94
33275,582977.5160000001,2323727.277,5.98
33276,583167.704,2323672.626,6.07
33277,583021.378,2323657.673,5.92
33278,583060.81,2323580.21,6.09
33279,583096.299,2323401.1270000003,6.0
33280,582852.671,2323251.975,5.95
33281,582948.856,2323605.674,5.98
33282,582650.98,2323139.2,5.89
33283,582846.7930000001,2323606.052,5.87
33284,582910.53,2323652.3090000004,5.97
33285,582786.301,2324064.4469999997,6.45
33286,582839.4890000001,2324106.892,6.43
33287,583241.038,2324155.7460000003,6.34
33288,583257.369,2323775.8559999997,6.08
33289,583225.346,2323750.711,6.09
33290,583218.542,2323838.7690000003,6.18
33291,583198.468,2323729.7709999997,6.03
33292,583162.307,2323759.048,6.04
33293,583210.315,2323702.5609999998,5.99
33294,583331.635,2323481.117,6.12
33295,583256.673,2323526.942,5.94
33296,583234.595,2323508.9560000002,5.95
